##x-axis,1,2,4
##second,Volt,Volt,Volt
#-6.20000E-06,,,
+37.50000E-06,-164.29497297E-03,-24.89740414382E+00,-4.04816289E-03
+37.52500E-06,-142.01271929E-03,-24.88663280305E+00,-3.97614781E-03
+37.55000E-06,-149.71274205E-03,-24.89619010428E+00,-4.05713307E-03
+37.57500E-06,-161.09276091E-03,-24.88244328875E+00,-4.13503985E-03
+37.60000E-06,-160.46663279E-03,-24.89375705026E+00,-4.03566997E-03
+37.62500E-06,-168.17980902E-03,-24.88215700276E+00,-4.13266074E-03
+37.65000E-06,-153.03800885E-03,-24.89948393841E+00,-4.11950572E-03
+37.67500E-06,-164.46551590E-03,-24.89439049005E+00,-4.13351598E-03
+37.70000E-06,-151.47402653E-03,-24.89153290662E+00,-4.11612899E-03
+37.72500E-06,-156.10959068E-03,-24.87958487616E+00,-4.06249996E-03
+37.75000E-06,-158.98564175E-03,-24.88217253065E+00,-4.17640240E-03
+37.77500E-06,-156.61126957E-03,-24.88160802412E+00,-4.10665385E-03
+37.80000E-06,-165.27240068E-03,-24.88985359581E+00,-4.18261093E-03
+37.82500E-06,-178.05328366E-03,-24.89173876418E+00,-4.11251178E-03
+37.85000E-06,-181.80409748E-03,-24.87469287573E+00,-4.15786916E-03
+37.87500E-06,-158.73587644E-03,-24.88517325707E+00,-4.21359865E-03
+37.90000E-06,-163.70917213E-03,-24.89410966897E+00,-4.21049404E-03
+37.92500E-06,-172.91762356E-03,-24.88319861491E+00,-4.15044707E-03
+37.95000E-06,-153.54952457E-03,-24.88683523091E+00,-4.26599849E-03
+37.97500E-06,-137.51879057E-03,-24.86842281306E+00,-4.20397794E-03
+38.00000E-06,-147.86205916E-03,-24.88474740855E+00,-4.41438692E-03
+38.02500E-06,-144.88662208E-03,-24.88030093033E+00,-4.27463627E-03
+38.05000E-06,-128.64882446E-03,-24.88338351737E+00,-4.17780519E-03
+38.07500E-06,-160.00897471E-03,-24.87370553581E+00,-4.29132296E-03
+38.10000E-06,-166.07340596E-03,-24.87750308404E+00,-4.42988716E-03
+38.12500E-06,-159.95425022E-03,-24.89432219750E+00,-4.28926161E-03
+38.15000E-06,-145.90758064E-03,-24.88014365395E+00,-4.28102553E-03
+38.17500E-06,-153.84048401E-03,-24.88250954609E+00,-4.44491667E-03
+38.20000E-06,-161.25275091E-03,-24.88024303996E+00,-4.23712238E-03
+38.22500E-06,-151.38888697E-03,-24.86577636366E+00,-4.29315730E-03
+38.25000E-06,-146.36327889E-03,-24.88304329835E+00,-4.35311997E-03
+38.27500E-06,-141.57202128E-03,-24.88015062642E+00,-4.33200997E-03
+38.30000E-06,-147.22047854E-03,-24.88836227797E+00,-4.39120192E-03
+38.32500E-06,-152.46747208E-03,-24.88039025337E+00,-4.23870673E-03
+38.35000E-06,-146.64948950E-03,-24.89114787533E+00,-4.29561795E-03
+38.37500E-06,-158.42136136E-03,-24.87644372034E+00,-4.24637691E-03
+38.40000E-06,-150.24664507E-03,-24.88473825011E+00,-4.19885030E-03
+38.42500E-06,-163.00563072E-03,-24.86978583739E+00,-4.31642435E-03
+38.45000E-06,-161.47010363E-03,-24.88402943223E+00,-4.14849393E-03
+38.47500E-06,-158.93185948E-03,-24.87648453758E+00,-4.12308042E-03
+38.50000E-06,-151.22320593E-03,-24.88306851233E+00,-4.15486978E-03
+38.52500E-06,-141.29014492E-03,-24.88054002963E+00,-4.07132239E-03
+38.55000E-06,-153.68920018E-03,-24.87681883942E+00,-3.97470152E-03
+38.57500E-06,-152.27638862E-03,-24.87580025527E+00,-4.08491824E-03
+38.60000E-06,-159.70399495E-03,-24.88132863523E+00,-4.12404131E-03
+38.62500E-06,-155.94534182E-03,-24.88805190868E+00,-4.02749350E-03
+38.65000E-06,-149.96736924E-03,-24.88206722745E+00,-3.91175285E-03
+38.67500E-06,-157.89118955E-03,-24.87809623424E+00,-3.90394154E-03
+38.70000E-06,-161.34425991E-03,-24.88076985744E+00,-4.03775221E-03
+38.72500E-06,-172.98290099E-03,-24.89497862760E+00,-3.94135127E-03
+38.75000E-06,-167.64006420E-03,-24.88097040085E+00,-3.94175023E-03
+38.77500E-06,-147.32988984E-03,-24.86729282009E+00,-4.04218164E-03
+38.80000E-06,-153.19445608E-03,-24.87690997153E+00,-3.93674024E-03
+38.82500E-06,-158.51780762E-03,-24.88281931236E+00,-3.94361731E-03
+38.85000E-06,-151.46980536E-03,-24.87141973289E+00,-3.94847462E-03
+38.87500E-06,-162.57345044E-03,-24.87709193424E+00,-4.02700101E-03
+38.90000E-06,-147.33885983E-03,-24.87740497945E+00,-3.97663017E-03
+38.92500E-06,-156.42663094E-03,-24.87779841540E+00,-4.01106153E-03
+38.95000E-06,-151.79875534E-03,-24.87402389517E+00,-4.08628147E-03
+38.97500E-06,-161.63220421E-03,-24.88842152515E+00,-3.97851836E-03
+39.00000E-06,-156.03040600E-03,-24.88528839710E+00,-4.15231560E-03
+39.02500E-06,-147.07021231E-03,-24.87663744204E+00,-4.08254631E-03
+39.05000E-06,-173.70973423E-03,-24.90378704750E+00,-3.98821238E-03
+39.07500E-06,-146.92526025E-03,-24.87374740834E+00,-4.15716983E-03
+39.10000E-06,-163.53764929E-03,-24.89170250732E+00,-4.24677472E-03
+39.12500E-06,-147.11528841E-03,-24.87782943348E+00,-4.18943648E-03
+39.15000E-06,-172.49976512E-03,-24.87994216831E+00,-4.12698121E-03
+39.17500E-06,-145.95748093E-03,-24.89222212619E+00,-4.21120811E-03
+39.20000E-06,-162.37867345E-03,-24.88735191004E+00,-4.19436729E-03
+39.22500E-06,-172.06513504E-03,-24.88464602501E+00,-4.25601966E-03
+39.25000E-06,-159.18075794E-03,-24.89522647077E+00,-4.21466471E-03
+39.27500E-06,-148.41152776E-03,-24.88916230334E+00,-4.18624793E-03
+39.30000E-06,-154.22231173E-03,-24.87010510129E+00,-4.22393866E-03
+39.32500E-06,-149.32620320E-03,-24.88950794957E+00,-4.18974128E-03
+39.35000E-06,-144.66617885E-03,-24.88918212778E+00,-4.21493414E-03
+39.37500E-06,-154.53905047E-03,-24.88447472830E+00,-4.15060832E-03
+39.40000E-06,-165.01570059E-03,-24.89528571794E+00,-4.19917831E-03
+39.42500E-06,-155.81881970E-03,-24.89286080476E+00,-4.14842462E-03
+39.45000E-06,-160.82878683E-03,-24.88651106743E+00,-4.04773710E-03
+39.47500E-06,-152.34596260E-03,-24.88653839199E+00,-4.05079286E-03
+39.50000E-06,-155.85741328E-03,-24.88540429092E+00,-4.10101780E-03
+39.52500E-06,-162.10260119E-03,-24.88186593026E+00,-3.99919496E-03
+39.55000E-06,-151.00852913E-03,-24.87164639480E+00,-3.94285120E-03
+39.57500E-06,-148.91814391E-03,-24.86715453898E+00,-3.95072158E-03
+39.60000E-06,-166.03726217E-03,-24.88098476038E+00,-3.81220644E-03
+39.62500E-06,-156.64258917E-03,-24.90055754857E+00,-3.97438942E-03
+39.65000E-06,-147.86503660E-03,-24.88818238816E+00,-3.71979296E-03
+39.67500E-06,-150.39743894E-03,-24.87753922783E+00,-3.70897277E-03
+39.70000E-06,-167.84068300E-03,-24.88136545742E+00,-3.95302034E-03
+39.72500E-06,-159.99687653E-03,-24.88437360860E+00,-3.69964488E-03
+39.75000E-06,-161.35364448E-03,-24.87953599347E+00,-3.73058605E-03
+39.77500E-06,-162.44398856E-03,-24.88661565453E+00,-3.82190027E-03
+39.80000E-06,-145.50962201E-03,-24.90150165916E+00,-3.87423847E-03
+39.82500E-06,-145.46714645E-03,-24.87135328710E+00,-3.84511301E-03
+39.85000E-06,-148.78871973E-03,-24.87497015405E+00,-3.69403539E-03
+39.87500E-06,-173.06532693E-03,-24.88204777990E+00,-3.90628472E-03
+39.90000E-06,-156.59189740E-03,-24.88683330877E+00,-3.89913471E-03
+39.92500E-06,-169.64489529E-03,-24.86414495563E+00,-3.72368847E-03
+39.95000E-06,-160.30660510E-03,-24.88711801182E+00,-3.99223425E-03
+39.97500E-06,-151.86983689E-03,-24.89102840105E+00,-3.87489279E-03
+40.00000E-06,-151.93153385E-03,-24.87412282892E+00,-3.87895805E-03
+40.02500E-06,-160.66046755E-03,-24.89230153701E+00,-3.96762279E-03
+40.05000E-06,-170.23928923E-03,-24.88508845672E+00,-4.05691601E-03
+40.07500E-06,-154.10053842E-03,-24.87259382203E+00,-4.03544673E-03
+40.10000E-06,-146.39350550E-03,-24.86658942943E+00,-3.90252006E-03
+40.12500E-06,-144.52646556E-03,-24.89206541514E+00,-3.98706582E-03
+40.15000E-06,-156.76330718E-03,-24.87309731000E+00,-4.11221983E-03
+40.17500E-06,-174.59633134E-03,-24.85593541466E+00,-4.03888334E-03
+40.20000E-06,-152.97744255E-03,-24.87159102960E+00,-4.03452745E-03
+40.22500E-06,-155.72282570E-03,-24.88611167662E+00,-4.08843403E-03
+40.25000E-06,-154.91194589E-03,-24.87909171500E+00,-4.05778005E-03
+40.27500E-06,-161.01041034E-03,-24.88115066755E+00,-4.14435438E-03
+40.30000E-06,-174.79254051E-03,-24.87174887132E+00,-4.11364915E-03
+40.32500E-06,-149.14066003E-03,-24.88865975761E+00,-4.27582095E-03
+40.35000E-06,-164.97933066E-03,-24.86803827172E+00,-4.29331656E-03
+40.37500E-06,-166.06349374E-03,-24.88403124131E+00,-4.20893607E-03
+40.40000E-06,-165.97918335E-03,-24.89311724102E+00,-4.18830219E-03
+40.42500E-06,-142.75462816E-03,-24.88425963692E+00,-4.32190328E-03
+40.45000E-06,-143.71140227E-03,-24.88273059234E+00,-4.16580913E-03
+40.47500E-06,-174.91201478E-03,-24.87456073794E+00,-4.33663258E-03
+40.50000E-06,-162.19874595E-03,-24.86617130716E+00,-4.30917102E-03
+40.52500E-06,-157.62031838E-03,-24.88284418713E+00,-4.22814072E-03
+40.55000E-06,-170.66747448E-03,-24.89085913955E+00,-4.12990588E-03
+40.57500E-06,-160.70543058E-03,-24.88641967150E+00,-4.26282432E-03
+40.60000E-06,-145.33508404E-03,-24.87289944250E+00,-4.24295423E-03
+40.62500E-06,-151.86878159E-03,-24.89524535297E+00,-4.07950139E-03
+40.65000E-06,-140.63868976E-03,-24.87803024072E+00,-4.26594014E-03
+40.67500E-06,-166.47083695E-03,-24.88807795181E+00,-4.12407303E-03
+40.70000E-06,-156.17758173E-03,-24.86610855490E+00,-4.05527222E-03
+40.72500E-06,-148.86854512E-03,-24.88883361717E+00,-3.99973033E-03
+40.75000E-06,-171.32744735E-03,-24.89184580107E+00,-4.04539308E-03
+40.77500E-06,-152.28189122E-03,-24.88010355280E+00,-3.87977608E-03
+40.80000E-06,-148.90540501E-03,-24.88629902886E+00,-3.91227694E-03
+40.82500E-06,-151.39446495E-03,-24.88641560108E+00,-3.93153143E-03
+40.85000E-06,-160.54751348E-03,-24.89039465975E+00,-3.82213111E-03
+40.87500E-06,-149.73550623E-03,-24.85859709044E+00,-3.79841596E-03
+40.90000E-06,-162.38146244E-03,-24.89987028882E+00,-3.87140969E-03
+40.92500E-06,-163.48526151E-03,-24.89710342292E+00,-3.77238697E-03
+40.95000E-06,-157.06225669E-03,-24.86888823508E+00,-3.75246173E-03
+40.97500E-06,-152.02353281E-03,-24.88453314632E+00,-3.96040667E-03
+41.00000E-06,-164.58325648E-03,-24.88505574263E+00,-3.58179000E-03
+41.02500E-06,-154.37808055E-03,-24.86876555724E+00,-3.84177063E-03
+41.05000E-06,-159.88456317E-03,-24.87564150901E+00,-3.76343823E-03
+41.07500E-06,-159.76135768E-03,-24.87667927688E+00,-3.70290706E-03
+41.10000E-06,-165.27952391E-03,-24.87781545085E+00,-3.80168932E-03
+41.12500E-06,-153.04554666E-03,-24.88291138669E+00,-3.73198205E-03
+41.15000E-06,-147.99913422E-03,-24.86772556571E+00,-3.64927332E-03
+41.17500E-06,-153.45903318E-03,-24.89211241338E+00,-3.76624145E-03
+41.20000E-06,-169.79090266E-03,-24.87442117541E+00,-3.86219007E-03
+41.22500E-06,-156.57768863E-03,-24.87280160174E+00,-3.84197394E-03
+41.25000E-06,-141.61803961E-03,-24.88214614831E+00,-3.71415573E-03
+41.27500E-06,-159.85143450E-03,-24.87686063657E+00,-3.71014028E-03
+41.30000E-06,-151.83727355E-03,-24.87664354767E+00,-3.78641751E-03
+41.32500E-06,-149.79072069E-03,-24.87346006705E+00,-3.88477736E-03
+41.35000E-06,-157.04348754E-03,-24.86653689091E+00,-3.81872842E-03
+41.37500E-06,-164.95309908E-03,-24.87989358713E+00,-3.85964859E-03
+41.40000E-06,-157.15003447E-03,-24.87816358456E+00,-3.94757692E-03
+41.42500E-06,-162.16256446E-03,-24.89417735850E+00,-3.91997470E-03
+41.45000E-06,-142.38727302E-03,-24.89494629040E+00,-3.93970543E-03
+41.47500E-06,-152.91329580E-03,-24.87429683925E+00,-3.88126217E-03
+41.50000E-06,-155.99215162E-03,-24.87471511227E+00,-4.02024354E-03
+41.52500E-06,-160.34425646E-03,-24.87735760433E+00,-4.19660973E-03
+41.55000E-06,-168.88493338E-03,-24.87897657496E+00,-4.09137290E-03
+41.57500E-06,-166.50453095E-03,-24.87315425814E+00,-4.00502899E-03
+41.60000E-06,-149.43440845E-03,-24.86915643033E+00,-4.17303933E-03
+41.62500E-06,-161.86727079E-03,-24.87395929615E+00,-4.24138235E-03
+41.65000E-06,-167.54471092E-03,-24.87412105754E+00,-4.08681409E-03
+41.67500E-06,-169.15810358E-03,-24.89830449743E+00,-4.16051261E-03
+41.70000E-06,-155.70959684E-03,-24.88495511288E+00,-4.33141208E-03
+41.72500E-06,-151.69552505E-03,-24.88697901462E+00,-4.17131109E-03
+41.75000E-06,-140.21845690E-03,-24.87735021727E+00,-4.16643636E-03
+41.77500E-06,-161.42747732E-03,-24.87826922695E+00,-4.38881110E-03
+41.80000E-06,-148.40391456E-03,-24.87175757749E+00,-4.33550839E-03
+41.82500E-06,-147.91399467E-03,-24.89027077586E+00,-4.30442129E-03
+41.85000E-06,-145.29811108E-03,-24.86601267397E+00,-4.39013339E-03
+41.87500E-06,-138.73132255E-03,-24.88716433166E+00,-4.36692104E-03
+41.90000E-06,-144.53630241E-03,-24.87764943060E+00,-4.34034275E-03
+41.92500E-06,-130.45718255E-03,-24.86630137206E+00,-4.36963257E-03
+41.95000E-06,-161.05318741E-03,-24.89064416124E+00,-4.45438181E-03
+41.97500E-06,-156.33629029E-03,-24.87928313766E+00,-4.45642296E-03
+42.00000E-06,-155.89619531E-03,-24.88713493420E+00,-4.36521318E-03
+42.02500E-06,-152.80241463E-03,-24.89128125685E+00,-4.47068525E-03
+42.05000E-06,-162.91581773E-03,-24.88637444464E+00,-4.44317752E-03
+42.07500E-06,-158.56518276E-03,-24.87437851141E+00,-4.46801415E-03
+42.10000E-06,-133.81471117E-03,-24.87020637176E+00,-4.40589106E-03
+42.12500E-06,-157.83503288E-03,-24.88562537486E+00,-4.35742074E-03
+42.15000E-06,-161.07195655E-03,-24.88998701504E+00,-4.44915434E-03
+42.17500E-06,-158.22221244E-03,-24.88765236711E+00,-4.58925652E-03
+42.20000E-06,-171.53040286E-03,-24.87206862518E+00,-4.33228390E-03
+42.22500E-06,-153.12167853E-03,-24.88614932797E+00,-4.36086935E-03
+42.25000E-06,-152.63891955E-03,-24.87566498929E+00,-4.48995734E-03
+42.27500E-06,-170.07688713E-03,-24.86465349392E+00,-4.47048429E-03
+42.30000E-06,-153.50874503E-03,-24.87525809835E+00,-4.37785951E-03
+42.32500E-06,-151.82966036E-03,-24.89147162423E+00,-4.44274241E-03
+42.35000E-06,-152.98935229E-03,-24.86851258836E+00,-4.40330067E-03
+42.37500E-06,-163.41730817E-03,-24.86531192155E+00,-4.46285168E-03
+42.40000E-06,-165.22065362E-03,-24.87542193263E+00,-4.54553029E-03
+42.42500E-06,-156.49311441E-03,-24.88168947014E+00,-4.35160873E-03
+42.45000E-06,-152.65667109E-03,-24.87629775067E+00,-4.48975967E-03
+42.47500E-06,-143.20177099E-03,-24.87674334826E+00,-4.58818721E-03
+42.50000E-06,-156.10536951E-03,-24.87366061047E+00,-4.34274689E-03
+42.52500E-06,-129.26899770E-03,-24.87306862863E+00,-4.49571961E-03
+42.55000E-06,-140.47447859E-03,-24.87366388942E+00,-4.56539477E-03
+42.57500E-06,-163.45217054E-03,-24.87435808394E+00,-4.42114454E-03
+42.60000E-06,-161.60393743E-03,-24.87919189248E+00,-4.43790684E-03
+42.62500E-06,-157.89857661E-03,-24.87806238947E+00,-4.41340438E-03
+42.65000E-06,-156.23400223E-03,-24.87963281662E+00,-4.40378282E-03
+42.67500E-06,-137.79912170E-03,-24.86675601502E+00,-4.39039033E-03
+42.70000E-06,-147.88011221E-03,-24.88384219305E+00,-4.38802835E-03
+42.72500E-06,-171.71997876E-03,-24.86166279278E+00,-4.35408716E-03
+42.75000E-06,-152.18570878E-03,-24.88785999606E+00,-4.31755050E-03
+42.77500E-06,-166.56121527E-03,-24.88440470205E+00,-4.24611565E-03
+42.80000E-06,-148.16017951E-03,-24.85169245730E+00,-4.25961475E-03
+42.82500E-06,-145.90400018E-03,-24.87886591992E+00,-4.27569274E-03
+42.85000E-06,-168.95827626E-03,-24.87907124985E+00,-4.15509690E-03
+42.87500E-06,-145.83517998E-03,-24.87841689264E+00,-4.25502612E-03
+42.90000E-06,-165.98133163E-03,-24.87241826646E+00,-4.14489146E-03
+42.92500E-06,-149.13142622E-03,-24.87335156029E+00,-4.09573111E-03
+42.95000E-06,-156.59924676E-03,-24.88266301588E+00,-4.22826033E-03
+42.97500E-06,-140.32017964E-03,-24.87072086492E+00,-4.16133477E-03
+43.00000E-06,-146.21561320E-03,-24.88415373070E+00,-4.11237167E-03
+43.02500E-06,-164.44365626E-03,-24.88322782392E+00,-4.08716300E-03
+43.05000E-06,-160.27038593E-03,-24.87696284926E+00,-4.26004968E-03
+43.07500E-06,-153.98901653E-03,-24.86943325637E+00,-4.02794845E-03
+43.10000E-06,-165.74634042E-03,-24.87532024759E+00,-4.06719677E-03
+43.12500E-06,-168.46854480E-03,-24.86340044623E+00,-4.16804451E-03
+43.15000E-06,-148.12746542E-03,-24.87472913260E+00,-4.11647661E-03
+43.17500E-06,-161.34863183E-03,-24.87540753542E+00,-4.08264056E-03
+43.20000E-06,-152.68331725E-03,-24.87517054670E+00,-4.14544320E-03
+43.22500E-06,-142.82898864E-03,-24.87704700890E+00,-4.10288096E-03
+43.25000E-06,-151.90285249E-03,-24.87637343027E+00,-4.20439493E-03
+43.27500E-06,-165.67857552E-03,-24.89218330647E+00,-4.15981847E-03
+43.30000E-06,-152.72665965E-03,-24.88243544942E+00,-4.04744050E-03
+43.32500E-06,-161.23616772E-03,-24.87270312027E+00,-4.14021082E-03
+43.35000E-06,-158.96268912E-03,-24.86782800454E+00,-4.23726939E-03
+43.37500E-06,-168.24930763E-03,-24.87907961681E+00,-4.13779606E-03
+43.40000E-06,-151.07923378E-03,-24.87830062193E+00,-4.16339085E-03
+43.42500E-06,-154.74034766E-03,-24.87383699520E+00,-4.23943546E-03
+43.45000E-06,-174.13626116E-03,-24.88429295404E+00,-4.27106950E-03
+43.47500E-06,-167.30855136E-03,-24.86920373008E+00,-4.18420741E-03
+43.50000E-06,-166.23803171E-03,-24.88826123364E+00,-4.29100616E-03
+43.52500E-06,-160.85663904E-03,-24.87730208836E+00,-4.30606972E-03
+43.55000E-06,-150.25075318E-03,-24.86682460908E+00,-4.16891669E-03
+43.57500E-06,-152.08164931E-03,-24.86004510357E+00,-4.21446089E-03
+43.60000E-06,-166.03820439E-03,-24.85672311572E+00,-4.48223187E-03
+43.62500E-06,-155.87158436E-03,-24.88301465468E+00,-4.38300364E-03
+43.65000E-06,-160.63774106E-03,-24.87628602938E+00,-4.28510198E-03
+43.67500E-06,-152.08266692E-03,-24.86151866988E+00,-4.36312680E-03
+43.70000E-06,-135.51976360E-03,-24.86871320715E+00,-4.52111482E-03
+43.72500E-06,-153.04109935E-03,-24.87988163970E+00,-4.37244640E-03
+43.75000E-06,-146.70979197E-03,-24.88414027571E+00,-4.48764673E-03
+43.77500E-06,-156.26238208E-03,-24.86998849138E+00,-4.54741740E-03
